filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY030 II 25C 06 m-50.csv,Mito 26,27,0.0976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.42,949.84,711.72,58360.87,103.71,NA,NA,NA,NA,NA,57.95,22.58,3.76,GTY030 II 25C,Mito,Object,NA,1,NA
GTY030 II 25C 06 m-50.csv,Mito 27,28,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.52,1816.16,582.95,72286.03,303.83,NA,NA,NA,NA,NA,55.06,22.87,3.8,GTY030 II 25C,Mito,Object,NA,1,NA
GTY030 II 25C 06 m-50.csv,Mito 28,29,0.0953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.79,761.39,592.52,47401.3,87.44,NA,NA,NA,NA,NA,55.94,21.39,4.15,GTY030 II 25C,Mito,Object,NA,1,NA
GTY030 II 25C 10 01 m-25.csv,ROIs 1,1,305.26,406,4095,613.35,157000000,118.84,221,1644,387.48,99336642,119.4,8.59,78484.56,612.71,157000000,752.92,4.83,18181.81,403.12,103000000,606.87,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,6,NA,513.53
GTY030 II 25C 10 01 m-25.csv,Mito 1,2,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.06,908.77,725.92,164783.8,71.9,NA,NA,NA,NA,NA,25.25,13.84,1.28,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-25.csv,Mito 4,5,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,1262.01,776.12,451701.47,144.5,NA,NA,NA,NA,NA,27.16,12.07,1.6,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-25.csv,Mito 8,9,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.64,6203.91,805.56,986816.56,323.52,NA,NA,NA,NA,NA,27.35,8.24,2.49,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-25.csv,Mito 14,15,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.22,1740.48,874.65,306126.09,342.48,NA,NA,NA,NA,NA,25.69,10.36,3.02,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-25.csv,Mito 19,20,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.83,1301.64,783.38,141791.27,182.5,NA,NA,NA,NA,NA,27.8,12.18,3.11,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-25.csv,Mito 25,26,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.12,965.89,611.37,310573.66,116.47,NA,NA,NA,NA,NA,24.18,11.69,3.33,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-35.csv,ROIs 1,1,305.26,406,4095,613.35,157000000,118.84,221,1644,387.48,99336642,119.4,8.59,78484.56,612.71,157000000,752.92,4.83,18181.81,403.12,103000000,606.87,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,6,NA,513.53
GTY030 II 25C 10 01 m-35.csv,Mito 1,2,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.06,937.85,725.29,232816.83,74.86,NA,NA,NA,NA,NA,25.25,13.83,1.26,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-35.csv,Mito 3,4,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.32,1262.01,764.91,523964.34,143.99,NA,NA,NA,NA,NA,27.15,12.04,1.59,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-35.csv,Mito 14,15,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.64,9284.75,812.67,1149113.38,400.25,NA,NA,NA,NA,NA,27.35,8.22,2.49,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-35.csv,Mito 15,16,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.22,1740.48,875.82,349450.72,343.1,NA,NA,NA,NA,NA,25.69,10.37,3.02,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-35.csv,Mito 19,20,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.92,1301.64,772.65,156847.56,185.24,NA,NA,NA,NA,NA,27.8,12.18,3.12,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-35.csv,Mito 25,26,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.12,1021.01,613.41,375407.13,117.04,NA,NA,NA,NA,NA,24.2,11.68,3.33,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-50.csv,ROIs 1,1,305.26,406,4095,613.35,157000000,118.84,221,1644,387.48,99336642,119.4,8.59,78484.56,612.71,157000000,752.92,4.83,18181.81,403.12,103000000,606.87,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,6,NA,513.53
GTY030 II 25C 10 01 m-50.csv,Mito 1,2,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.77,943.68,730.55,363814.66,75.32,NA,NA,NA,NA,NA,25.27,13.82,1.26,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-50.csv,Mito 4,5,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.46,1262.01,753.4,668263.25,145.35,NA,NA,NA,NA,NA,27.14,11.99,1.58,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-50.csv,Mito 13,14,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.64,17312.9,843.99,1518330.75,808.52,NA,NA,NA,NA,NA,27.34,8.21,2.49,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-50.csv,Mito 14,15,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.22,1830.17,874.72,425986.97,339.48,NA,NA,NA,NA,NA,25.68,10.38,3.05,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-50.csv,Mito 18,19,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.1,1301.64,761,199381.23,182.11,NA,NA,NA,NA,NA,27.8,12.2,3.09,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 01 m-50.csv,Mito 23,24,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.12,1021.01,610.41,500535.13,117.22,NA,NA,NA,NA,NA,24.21,11.69,3.34,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-25.csv,ROIs 1,1,261.5,433,3109,624.29,137000000,101.63,247,3183,574.52,126000000,245.44,133.24,53212.14,626.76,138000000,518.21,0.483,34718.46,623.55,137000000,1324.89,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,5,NA,513.53
GTY030 II 25C 10 02 m-25.csv,Mito 2,3,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.84,984.43,704.6,540427.06,82.96,NA,NA,NA,NA,NA,36.64,20.65,1.49,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-25.csv,Mito 10,11,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.19,25524.99,954.35,3618888.5,1174.98,NA,NA,NA,NA,NA,39.29,19.39,2.09,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-25.csv,Mito 20,21,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.92,1609.8,777.72,618289.63,189.44,NA,NA,NA,NA,NA,41.59,17.04,2.97,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-25.csv,Mito 21,22,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.88,1229.25,808.14,174557.92,173.38,NA,NA,NA,NA,NA,36.19,18.82,2.57,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-25.csv,Mito 23,24,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.29,998.22,643.82,319336.56,120.42,NA,NA,NA,NA,NA,36.69,20.22,3.36,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-35.csv,ROIs 1,1,261.5,433,3109,624.29,137000000,101.63,247,3183,574.52,126000000,245.44,133.24,53212.14,626.76,138000000,518.21,0.483,34718.46,623.55,137000000,1324.89,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,5,NA,513.53
GTY030 II 25C 10 02 m-35.csv,Mito 2,3,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.84,984.43,702.56,614743.06,84.96,NA,NA,NA,NA,NA,36.64,20.65,1.49,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-35.csv,Mito 12,13,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.19,27088.4,952.87,4006811.25,1206.8,NA,NA,NA,NA,NA,39.28,19.39,2.1,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-35.csv,Mito 20,21,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.7,1609.8,766.64,679243.13,191.7,NA,NA,NA,NA,NA,41.58,17.04,2.99,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-35.csv,Mito 21,22,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.88,1229.25,800.55,196135.13,173.58,NA,NA,NA,NA,NA,36.19,18.82,2.59,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-35.csv,Mito 23,24,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.59,998.22,636.56,356473.38,124.8,NA,NA,NA,NA,NA,36.68,20.23,3.38,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-50.csv,ROIs 1,1,261.5,433,3109,624.29,137000000,101.63,247,3183,574.52,126000000,245.44,133.24,53212.14,626.76,138000000,518.21,0.483,34718.46,623.55,137000000,1324.89,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,5,NA,513.53
GTY030 II 25C 10 02 m-50.csv,Mito 2,3,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.84,984.43,699.88,769163.56,86.52,NA,NA,NA,NA,NA,36.65,20.65,1.48,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-50.csv,Mito 10,11,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.19,27088.4,952.64,4852736,1184.45,NA,NA,NA,NA,NA,39.29,19.39,2.11,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-50.csv,Mito 19,20,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.9,1635.88,743.98,802010.13,195.24,NA,NA,NA,NA,NA,41.57,17.05,3.03,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-50.csv,Mito 20,21,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.88,1251.05,801.17,245158.97,175,NA,NA,NA,NA,NA,36.19,18.83,2.59,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 02 m-50.csv,Mito 24,25,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.59,1025.78,640.14,458341.41,130.96,NA,NA,NA,NA,NA,36.67,20.24,3.37,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-25.csv,ROIs 1,1,275.53,431,1785,597.77,138000000,65.96,219,1796,404.14,93516456,119.52,200.56,20173.23,593.2,137000000,277.74,4.59,22322.78,413.89,95774584,762.29,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,3,NA,513.53
GTY030 II 25C 10 03 m-25.csv,Mito 5,6,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.99,963.36,655.79,234117.73,121.16,NA,NA,NA,NA,NA,36.03,24.48,2.63,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-25.csv,Mito 12,13,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.67,1082.7,596.63,165265.73,119.57,NA,NA,NA,NA,NA,35.18,23.66,2.91,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-25.csv,Mito 17,18,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.15,14862.84,951.47,2209319.75,1256.07,NA,NA,NA,NA,NA,33.12,26.74,2.5,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-35.csv,ROIs 1,1,275.53,431,1785,597.77,138000000,65.96,219,1796,404.14,93516456,119.52,200.56,20173.23,593.2,137000000,277.74,4.59,22322.78,413.89,95774584,762.29,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,3,NA,513.53
GTY030 II 25C 10 03 m-35.csv,Mito 5,6,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.99,973.73,655.23,260780.91,120.81,NA,NA,NA,NA,NA,36.03,24.49,2.64,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-35.csv,Mito 8,9,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.15,14862.84,943.56,2527787,1217.76,NA,NA,NA,NA,NA,33.08,26.72,2.51,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-35.csv,Mito 13,14,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.41,1082.7,591.46,190450.87,123.43,NA,NA,NA,NA,NA,35.18,23.67,2.92,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-50.csv,ROIs 1,1,275.53,431,1785,597.77,138000000,65.96,219,1796,404.14,93516456,119.52,200.56,20173.23,593.2,137000000,277.74,4.59,22322.78,413.89,95774584,762.29,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,3,NA,513.53
GTY030 II 25C 10 03 m-50.csv,Mito 5,6,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.99,973.73,653.24,301143.75,120.48,NA,NA,NA,NA,NA,36.02,24.48,2.63,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-50.csv,Mito 12,13,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.41,1082.7,591.95,230269.09,125.25,NA,NA,NA,NA,NA,35.19,23.67,2.92,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 03 m-50.csv,Mito 16,17,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.15,19577.27,935.85,3107025,1255.13,NA,NA,NA,NA,NA,33.09,26.72,2.51,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-25.csv,ROIs 1,1,184.93,430,850,578.05,89781017,39.5,217,1732,345.74,53698434,91.66,293.12,4138.86,577.1,89633000,104.21,49.08,20360.45,364.32,56584744,564,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,3,NA,513.53
GTY030 II 25C 10 04 m-25.csv,Mito 13,14,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.98,1276.54,786.93,310835.84,139.6,NA,NA,NA,NA,NA,52.77,36.14,2.24,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-25.csv,Mito 18,19,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.82,1784.27,856.28,53945.78,304.68,NA,NA,NA,NA,NA,48.4,37.1,2.67,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-25.csv,Mito 24,25,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.37,2637.63,810.91,744417,191.92,NA,NA,NA,NA,NA,50.84,39.01,2.17,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-35.csv,ROIs 1,1,184.93,430,850,578.05,89781017,39.5,217,1732,345.74,53698434,91.66,293.12,4138.86,577.1,89633000,104.21,49.08,20360.45,364.32,56584744,564,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,3,NA,513.53
GTY030 II 25C 10 04 m-35.csv,Mito 9,10,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.71,1276.54,779.88,349388.44,149.28,NA,NA,NA,NA,NA,52.76,36.14,2.25,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-35.csv,Mito 18,19,0.0905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.82,1784.27,846.66,64346.16,299.6,NA,NA,NA,NA,NA,48.4,37.11,2.68,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-35.csv,Mito 24,25,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.53,3291.58,808.75,898521.19,198.98,NA,NA,NA,NA,NA,50.8,38.99,2.15,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-50.csv,ROIs 1,1,184.93,430,850,578.05,89781017,39.5,217,1732,345.74,53698434,91.66,293.12,4138.86,577.1,89633000,104.21,49.08,20360.45,364.32,56584744,564,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,3,NA,513.53
GTY030 II 25C 10 04 m-50.csv,Mito 8,9,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.71,1276.54,768.98,407560.69,149.02,NA,NA,NA,NA,NA,52.76,36.14,2.25,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-50.csv,Mito 17,18,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.82,1784.27,834.73,80968.56,284.48,NA,NA,NA,NA,NA,48.4,37.1,2.7,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 04 m-50.csv,Mito 22,23,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.27,3291.58,800.2,1133081.63,208.76,NA,NA,NA,NA,NA,50.76,38.96,2.14,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-25.csv,ROIs 1,1,316.11,440,3367,614.2,163000000,70.53,218,1723,368.96,97952158,106.95,82.84,65565.3,614.03,163000000,362.44,9.04,24768.59,383.95,102000000,577.19,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,6,NA,513.53
GTY030 II 25C 10 05 m-25.csv,Mito 6,7,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.96,1441.44,791.36,612510.31,199.75,NA,NA,NA,NA,NA,70.25,17.58,2.66,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-25.csv,Mito 9,10,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.04,1295.42,727.57,245191.39,161.72,NA,NA,NA,NA,NA,67.39,16.3,2.67,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-25.csv,Mito 11,12,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.84,3483.55,789.5,892920.44,313.24,NA,NA,NA,NA,NA,65.31,20.87,2.07,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-25.csv,Mito 15,16,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.52,1636.12,794.4,270094.41,180.97,NA,NA,NA,NA,NA,67.08,20.14,2.48,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-25.csv,Mito 16,17,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.91,1324.84,814.83,76594.07,186.05,NA,NA,NA,NA,NA,68.28,21.11,2.43,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-25.csv,Mito 22,23,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.51,1319.19,773.62,80456.45,180.42,NA,NA,NA,NA,NA,64.48,20.28,2.99,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-35.csv,ROIs 1,1,316.11,440,3367,614.2,163000000,70.53,218,1723,368.96,97952158,106.95,82.84,65565.3,614.03,163000000,362.44,9.04,24768.59,383.95,102000000,577.19,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,6,NA,513.53
GTY030 II 25C 10 05 m-35.csv,Mito 4,5,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.84,3483.55,797.37,1078846.13,311.74,NA,NA,NA,NA,NA,65.26,20.89,2.07,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-35.csv,Mito 7,8,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.96,1441.44,783.04,714135.88,198.52,NA,NA,NA,NA,NA,70.24,17.57,2.67,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-35.csv,Mito 11,12,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.04,1295.42,728.42,286996.09,161.16,NA,NA,NA,NA,NA,67.4,16.3,2.67,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-35.csv,Mito 16,17,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.52,2028.71,796.26,319301.53,199.72,NA,NA,NA,NA,NA,67.08,20.14,2.48,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-35.csv,Mito 17,18,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.91,1324.84,820.42,86964.31,183.01,NA,NA,NA,NA,NA,68.28,21.11,2.41,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-35.csv,Mito 22,23,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.51,1319.19,757.28,90873.96,177.99,NA,NA,NA,NA,NA,64.46,20.28,2.99,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-50.csv,ROIs 1,1,316.11,440,3367,614.2,163000000,70.53,218,1723,368.96,97952158,106.95,82.84,65565.3,614.03,163000000,362.44,9.04,24768.59,383.95,102000000,577.19,NA,NA,NA,GTY030 II 25C 10,ROIs,Object,5,NA,513.53
GTY030 II 25C 10 05 m-50.csv,Mito 6,7,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.04,1295.42,734.47,367967.03,167.39,NA,NA,NA,NA,NA,67.42,16.29,2.65,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-50.csv,Mito 7,8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.8,1441.44,771.84,909223.5,200.08,NA,NA,NA,NA,NA,70.23,17.57,2.69,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-50.csv,Mito 11,12,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.91,1324.84,814.56,111594.7,178.49,NA,NA,NA,NA,NA,68.28,21.11,2.42,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-50.csv,Mito 15,16,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.26,2130.33,797.64,414772.75,212.87,NA,NA,NA,NA,NA,67.06,20.12,2.5,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 10 05 m-50.csv,Mito 21,22,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.84,3483.55,800.8,1543140.75,298.91,NA,NA,NA,NA,NA,65.2,20.84,2.15,GTY030 II 25C 10,Mito,Object,NA,1,513.53
GTY030 II 25C 11 01 m-25.csv,ROIs 1,1,243.02,423,956,571.65,117000000,41.98,195,1592,337.79,68942017,103.63,311.19,7649.38,569.09,116000000,106.22,3.46,14844.26,350.81,71600048,520.52,NA,NA,NA,GTY030 II 25C 11,ROIs,Object,3,NA,520.41
GTY030 II 25C 11 01 m-25.csv,Mito 2,3,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.04,1190.08,831.46,529641.5,101.55,NA,NA,NA,NA,NA,15.33,45.06,1.94,GTY030 II 25C 11,Mito,Object,NA,1,520.41
GTY030 II 25C 11 01 m-25.csv,Mito 9,10,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.38,1359.18,781.16,955362.81,180.69,NA,NA,NA,NA,NA,12.43,45.28,2.77,GTY030 II 25C 11,Mito,Object,NA,1,520.41
GTY030 II 25C 11 01 m-25.csv,Mito 17,18,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.86,1298.96,799.37,69545.29,211.97,NA,NA,NA,NA,NA,16.47,47.59,2.31,GTY030 II 25C 11,Mito,Object,NA,1,520.41
GTY030 II 25C 11 01 m-35.csv,ROIs 1,1,243.02,423,956,571.65,117000000,41.98,195,1592,337.79,68942017,103.63,311.19,7649.38,569.09,116000000,106.22,3.46,14844.26,350.81,71600048,520.52,NA,NA,NA,GTY030 II 25C 11,ROIs,Object,3,NA,520.41
GTY030 II 25C 11 01 m-35.csv,Mito 7,8,0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.04,1190.08,826.53,611634.56,102.35,NA,NA,NA,NA,NA,15.34,45.08,1.95,GTY030 II 25C 11,Mito,Object,NA,1,520.41
GTY030 II 25C 11 01 m-35.csv,Mito 8,9,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.38,1359.18,774.17,1076868.75,180.88,NA,NA,NA,NA,NA,12.45,45.29,2.79,GTY030 II 25C 11,Mito,Object,NA,1,520.41
GTY030 II 25C 11 01 m-35.csv,Mito 14,15,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.86,1298.96,792.84,80869.82,205.96,NA,NA,NA,NA,NA,16.47,47.59,2.31,GTY030 II 25C 11,Mito,Object,NA,1,520.41
GTY030 II 25C 11 01 m-50.csv,ROIs 1,1,243.02,423,956,571.65,117000000,41.98,195,1592,337.79,68942017,103.63,311.19,7649.38,569.09,116000000,106.22,3.46,14844.26,350.81,71600048,520.52,NA,NA,NA,GTY030 II 25C 11,ROIs,Object,3,NA,520.41
