filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY027 25C 7 03 m-50.csv,Mito 12,13,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,894.66,1610.97,1183.12,252004.86,115.9,NA,NA,NA,NA,NA,69.15,62.77,2.3,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 03 m-50.csv,Mito 21,22,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.66,3864.05,1369.31,1554165.5,433.1,NA,NA,NA,NA,NA,66.73,58.51,3.58,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-25.csv,ROIs 1,1,209.61,592,3219,942.03,166000000,124.27,215,1834,388.75,68436463,134.45,129.08,73427.26,972.9,171000000,602.67,0.0951,20692.62,410.85,72326696,744.54,NA,NA,NA,GTY027 25C 7,ROIs,Object,3,NA,676.31
GTY027 25C 7 04 m-25.csv,Mito 14,15,0.0738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.89,2632.35,1612.65,99984.38,379.32,NA,NA,NA,NA,NA,27.12,35.16,2.36,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-25.csv,Mito 21,22,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.77,8466.23,1848.78,872626.5,1221.67,NA,NA,NA,NA,NA,23.14,31.14,3.09,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-25.csv,Mito 24,25,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.67,11338.63,1609.83,3982708.25,871.04,NA,NA,NA,NA,NA,25.19,33.15,2.81,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-35.csv,ROIs 1,1,209.61,592,3219,942.03,166000000,124.27,215,1834,388.75,68436463,134.45,129.08,73427.26,972.9,171000000,602.67,0.0951,20692.62,410.85,72326696,744.54,NA,NA,NA,GTY027 25C 7,ROIs,Object,2,NA,676.31
GTY027 25C 7 04 m-35.csv,Mito 13,14,0.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.89,2632.35,1622.32,115184.55,368.96,NA,NA,NA,NA,NA,27.12,35.16,2.34,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-35.csv,Mito 27,28,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.77,11338.63,1640.1,5415614.5,931.03,NA,NA,NA,NA,NA,24.84,32.82,2.86,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-50.csv,ROIs 1,1,209.61,592,3219,942.03,166000000,124.27,215,1834,388.75,68436463,134.45,129.08,73427.26,972.9,171000000,602.67,0.0951,20692.62,410.85,72326696,744.54,NA,NA,NA,GTY027 25C 7,ROIs,Object,2,NA,676.31
GTY027 25C 7 04 m-50.csv,Mito 13,14,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.89,2632.35,1596.83,143714.86,357.91,NA,NA,NA,NA,NA,27.12,35.15,2.32,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 04 m-50.csv,Mito 20,21,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.32,13624.6,1607.27,6543201,937.22,NA,NA,NA,NA,NA,24.84,32.82,2.87,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-25.csv,ROIs 1,1,242.45,615,1935,929.7,189000000,114.83,204,1127,342.17,69672238,79.19,254.07,22505.55,952.84,194000000,328.78,6.51,12340.84,352.88,71851688,375.43,NA,NA,NA,GTY027 25C 7,ROIs,Object,5,NA,676.31
GTY027 25C 7 05 m-25.csv,Mito 1,2,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070.07,1238.28,1147.42,26390.68,42.36,NA,NA,NA,NA,NA,28.82,1.59,1.57,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-25.csv,Mito 13,14,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810.3,1908.04,1314.58,984620.31,198.33,NA,NA,NA,NA,NA,27.91,2.29,2.63,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-25.csv,Mito 17,18,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.72,1783.36,1309.94,506945.16,161.34,NA,NA,NA,NA,NA,32.33,4.78,1.9,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-25.csv,Mito 30,31,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.7,1847.42,1162.06,400910.09,208.65,NA,NA,NA,NA,NA,32.36,5.71,3.46,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-25.csv,Mito 32,33,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.75,2413.05,1301.52,750975.19,243.39,NA,NA,NA,NA,NA,30.5,3.43,3.16,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-35.csv,ROIs 1,1,242.45,615,1935,929.7,189000000,114.83,204,1127,342.17,69672238,79.19,254.07,22505.55,952.84,194000000,328.78,6.51,12340.84,352.88,71851688,375.43,NA,NA,NA,GTY027 25C 7,ROIs,Object,5,NA,676.31
GTY027 25C 7 05 m-35.csv,Mito 4,5,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.61,1335.39,1161.42,40649.74,61.75,NA,NA,NA,NA,NA,28.82,1.6,1.6,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-35.csv,Mito 16,17,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810.3,1908.04,1301.58,1245611.5,199.72,NA,NA,NA,NA,NA,27.95,2.28,2.65,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-35.csv,Mito 17,18,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.72,1783.36,1306.82,623351.5,164.99,NA,NA,NA,NA,NA,32.35,4.79,1.89,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-35.csv,Mito 29,30,0.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.02,2413.05,1303.15,991695.06,246.76,NA,NA,NA,NA,NA,30.5,3.44,3.16,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-35.csv,Mito 30,31,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.7,1974.34,1161.9,451980.34,213.66,NA,NA,NA,NA,NA,32.36,5.71,3.46,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-50.csv,ROIs 1,1,242.45,615,1935,929.7,189000000,114.83,204,1127,342.17,69672238,79.19,254.07,22505.55,952.84,194000000,328.78,6.51,12340.84,352.88,71851688,375.43,NA,NA,NA,GTY027 25C 7,ROIs,Object,5,NA,676.31
GTY027 25C 7 05 m-50.csv,Mito 1,2,0.0774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051.72,1430.56,1179.66,76677.88,81.42,NA,NA,NA,NA,NA,28.82,1.61,1.62,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-50.csv,Mito 10,11,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.72,1783.36,1304.45,893548.44,173.18,NA,NA,NA,NA,NA,32.37,4.81,1.89,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-50.csv,Mito 26,27,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781.76,1908.04,1294.09,1723721.37,207.46,NA,NA,NA,NA,NA,28,2.27,2.68,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-50.csv,Mito 27,28,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.4,2863.85,1307.21,1427477.25,266.38,NA,NA,NA,NA,NA,30.5,3.45,3.16,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 05 m-50.csv,Mito 28,29,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.7,1974.34,1162.77,563942.31,212.74,NA,NA,NA,NA,NA,32.37,5.71,3.46,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-25.csv,ROIs 1,1,202.99,608,1528,914.84,156000000,109.41,222,1998,401.11,68380311,124.88,352.83,9524.6,922.44,157000000,291.22,2.84,20649.1,425.49,72535968,749.77,NA,NA,NA,GTY027 25C 7,ROIs,Object,4,NA,676.31
GTY027 25C 7 06 m-25.csv,Mito 8,9,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.27,2026,1440.82,801098.38,199.47,NA,NA,NA,NA,NA,21.13,9.43,1.9,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-25.csv,Mito 18,19,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.4,2324.84,1369.31,768185.38,276.67,NA,NA,NA,NA,NA,18.98,8.42,2.84,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-25.csv,Mito 19,20,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.58,2310.53,1314.93,2053915.63,306.19,NA,NA,NA,NA,NA,21.62,12.1,2.71,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-25.csv,Mito 26,27,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.83,2271.28,1438.12,743508.56,284.74,NA,NA,NA,NA,NA,22.82,9.94,2.43,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-35.csv,ROIs 1,1,202.99,608,1528,914.84,156000000,109.41,222,1998,401.11,68380311,124.88,352.83,9524.6,922.44,157000000,291.22,2.84,20649.1,425.49,72535968,749.77,NA,NA,NA,GTY027 25C 7,ROIs,Object,4,NA,676.31
GTY027 25C 7 06 m-35.csv,Mito 10,11,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.27,2026,1441.96,948812.81,197.56,NA,NA,NA,NA,NA,21.12,9.44,1.92,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-35.csv,Mito 18,19,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.58,2310.53,1302.67,2321364,306.8,NA,NA,NA,NA,NA,21.63,12.1,2.71,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-35.csv,Mito 22,23,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.4,2324.84,1359.81,860758.63,280.36,NA,NA,NA,NA,NA,18.98,8.42,2.84,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-35.csv,Mito 24,25,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.19,2271.28,1435.11,845282.56,289.06,NA,NA,NA,NA,NA,22.82,9.95,2.44,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-50.csv,ROIs 1,1,202.99,608,1528,914.84,156000000,109.41,222,1998,401.11,68380311,124.88,352.83,9524.6,922.44,157000000,291.22,2.84,20649.1,425.49,72535968,749.77,NA,NA,NA,GTY027 25C 7,ROIs,Object,3,NA,676.31
GTY027 25C 7 06 m-50.csv,Mito 16,17,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.33,2324.84,1349.06,1063061.5,288.72,NA,NA,NA,NA,NA,18.98,8.43,2.83,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-50.csv,Mito 17,18,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.57,2329.21,1288.6,2820753,309.81,NA,NA,NA,NA,NA,21.61,12.09,2.72,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 06 m-50.csv,Mito 22,23,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.19,2271.28,1443.22,2348112,251.73,NA,NA,NA,NA,NA,21.87,9.67,2.17,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,ROIs 1,1,256.9,602,1392,925.73,200000000,109.87,214,1522,363.33,78389815,98.04,344.24,5255.35,933.64,201000000,282.33,20.44,17468.55,377.71,81491424,584.96,NA,NA,NA,GTY027 25C 7,ROIs,Object,7,NA,676.31
GTY027 25C 7 07 m-25.csv,Mito 2,3,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.88,2031.54,1453.77,798117.19,232.04,NA,NA,NA,NA,NA,15.89,13.11,1.83,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,Mito 3,4,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.12,2129.57,1292.66,544211.88,249.58,NA,NA,NA,NA,NA,15.22,16.48,1.73,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,Mito 9,10,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.59,2033.69,1375.65,543379.94,294.07,NA,NA,NA,NA,NA,18.04,17.57,2.28,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,Mito 20,21,0.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.76,2739.65,1366.55,810364.31,263.09,NA,NA,NA,NA,NA,14.77,18.28,2.4,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,Mito 27,28,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.21,2637.9,1363.35,666679.5,316.29,NA,NA,NA,NA,NA,16.72,12.17,3.24,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,Mito 28,29,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.77,4288.22,1395.04,510584.72,485.56,NA,NA,NA,NA,NA,16.14,15.56,3.46,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-25.csv,Mito 31,32,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.08,1310.97,929.78,114362.73,160.77,NA,NA,NA,NA,NA,17.48,18.42,3.46,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,ROIs 1,1,256.9,602,1392,925.73,200000000,109.87,214,1522,363.33,78389815,98.04,344.24,5255.35,933.64,201000000,282.33,20.44,17468.55,377.71,81491424,584.96,NA,NA,NA,GTY027 25C 7,ROIs,Object,7,NA,676.31
GTY027 25C 7 07 m-35.csv,Mito 1,2,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.88,2031.54,1444.88,949288.06,237.43,NA,NA,NA,NA,NA,15.88,13.11,1.8,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,Mito 2,3,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.63,2129.57,1280.83,715984.13,246.3,NA,NA,NA,NA,NA,15.23,16.48,1.72,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,Mito 5,6,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.59,2033.69,1369.85,598626.56,302.47,NA,NA,NA,NA,NA,18.05,17.57,2.28,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,Mito 19,20,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.11,3298.09,1359.64,916398.88,282.59,NA,NA,NA,NA,NA,14.77,18.27,2.41,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,Mito 25,26,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.27,2637.9,1350.99,743042.69,312.92,NA,NA,NA,NA,NA,16.72,12.17,3.24,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,Mito 26,27,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.41,4309.12,1381.46,573304.31,507.94,NA,NA,NA,NA,NA,16.14,15.56,3.48,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-35.csv,Mito 31,32,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.08,1339.48,933.05,131559.5,166.8,NA,NA,NA,NA,NA,17.48,18.42,3.46,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-50.csv,ROIs 1,1,256.9,602,1392,925.73,200000000,109.87,214,1522,363.33,78389815,98.04,344.24,5255.35,933.64,201000000,282.33,20.44,17468.55,377.71,81491424,584.96,NA,NA,NA,GTY027 25C 7,ROIs,Object,6,NA,676.31
GTY027 25C 7 07 m-50.csv,Mito 2,3,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832.68,2129.57,1253.83,1018113.06,238.92,NA,NA,NA,NA,NA,15.27,16.47,1.73,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-50.csv,Mito 4,5,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.05,2033.69,1367.76,746796.69,319.17,NA,NA,NA,NA,NA,18.05,17.57,2.28,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-50.csv,Mito 18,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.11,3672.03,1344.4,1133325.13,312.27,NA,NA,NA,NA,NA,14.78,18.28,2.44,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-50.csv,Mito 23,24,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.4,2637.9,1394.65,2223077.5,274.15,NA,NA,NA,NA,NA,16.23,12.72,2.39,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-50.csv,Mito 24,25,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.41,4309.12,1353.29,738898.5,514.31,NA,NA,NA,NA,NA,16.14,15.58,3.51,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 7 07 m-50.csv,Mito 29,30,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.08,1339.48,929.66,167338.16,163.46,NA,NA,NA,NA,NA,17.48,18.43,3.48,GTY027 25C 7,Mito,Object,NA,1,676.31
GTY027 25C 8 01 m-25.csv,ROIs 1,1,239.22,656,4095,1069.88,215000000,182.55,216,848,314.24,63132935,46.67,262.85,83896.49,1105.81,222000000,895.51,45.88,6160.46,324.8,65255168,226.38,NA,NA,NA,GTY027 25C 8,ROIs,Object,6,NA,685.81
GTY027 25C 8 01 m-25.csv,Mito 3,4,0.0619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.99,8710.69,2947.98,153294.78,1389.54,NA,NA,NA,NA,NA,17.02,12.76,1.88,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-25.csv,Mito 12,13,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788.66,2160.72,1924.67,25020.67,102.23,NA,NA,NA,NA,NA,17.41,10.58,2.52,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-25.csv,Mito 18,19,0.0679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.79,2485.92,1446.49,82449.9,485.36,NA,NA,NA,NA,NA,16.8,12.36,3.24,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-25.csv,Mito 25,26,0.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.96,2016.55,1330.4,50555.18,327.22,NA,NA,NA,NA,NA,23.38,9.88,3.7,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-25.csv,Mito 26,27,0.0917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.69,2579.88,1810.2,139385.36,317.15,NA,NA,NA,NA,NA,23.37,10.97,3.43,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-25.csv,Mito 27,28,0.0345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.85,1558.89,1117.27,32400.94,161.52,NA,NA,NA,NA,NA,20.43,11.02,3.46,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,ROIs 1,1,239.22,656,4095,1069.88,215000000,182.55,216,848,314.24,63132935,46.67,262.85,83896.49,1105.81,222000000,895.51,45.88,6160.46,324.8,65255168,226.38,NA,NA,NA,GTY027 25C 8,ROIs,Object,11,NA,685.81
GTY027 25C 8 01 m-35.csv,Mito 3,4,0.0941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.46,11485.2,2862.77,226159.06,1875.39,NA,NA,NA,NA,NA,17.03,12.75,1.88,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 6,7,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.09,1805.5,1604.91,28888.31,159.2,NA,NA,NA,NA,NA,19.65,10.5,1.93,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 12,13,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270.66,1714.22,1400.43,14004.26,138.01,NA,NA,NA,NA,NA,19.75,14.02,2.1,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 14,15,0.0345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1566.77,2160.72,1899.31,55079.91,139.16,NA,NA,NA,NA,NA,17.44,10.59,2.5,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 21,22,0.0905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.79,3853.1,1427.63,108500.04,562.21,NA,NA,NA,NA,NA,16.81,12.38,3.26,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 26,27,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799.23,2094.56,1330.93,93165.29,334.64,NA,NA,NA,NA,NA,23.36,9.98,3.78,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 27,28,0.0631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780.71,1623.01,1121.77,59453.84,172.67,NA,NA,NA,NA,NA,20.41,11.03,3.48,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 28,29,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.51,2579.88,1784.33,178433.06,321.74,NA,NA,NA,NA,NA,23.36,10.97,3.43,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 33,34,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475.77,2072.75,1743.57,20922.79,195.48,NA,NA,NA,NA,NA,21.83,9.96,3.78,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 36,37,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.33,1295.92,1234.03,13574.34,42.08,NA,NA,NA,NA,NA,20.17,11.61,4.2,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-35.csv,Mito 40,41,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.59,1375.92,1273.91,14012.96,44.4,NA,NA,NA,NA,NA,18.73,12.79,4.5,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,ROIs 1,1,239.22,656,4095,1069.88,215000000,182.55,216,848,314.24,63132935,46.67,262.85,83896.49,1105.81,222000000,895.51,45.88,6160.46,324.8,65255168,226.38,NA,NA,NA,GTY027 25C 8,ROIs,Object,13,NA,685.81
GTY027 25C 8 01 m-50.csv,Mito 2,3,0.0798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.15,1898.68,1576.24,105607.84,165.55,NA,NA,NA,NA,NA,19.47,10.61,1.67,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 3,4,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.73,15127.74,2653.15,368787.59,2137.9,NA,NA,NA,NA,NA,17.07,12.77,1.84,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 4,5,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073.68,2056.34,1452.34,136520,230.43,NA,NA,NA,NA,NA,19.73,13.93,2.02,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 9,10,0.0286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475.5,2252.73,1893.33,45439.85,226.47,NA,NA,NA,NA,NA,16.81,11.62,2.43,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 14,15,0.0881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.96,2227.3,1885.86,139553.63,178.18,NA,NA,NA,NA,NA,17.47,10.61,2.45,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 20,21,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.17,13588.8,1568.17,194453.48,1326.74,NA,NA,NA,NA,NA,16.83,12.4,3.31,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 25,26,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.13,2094.56,1313.15,170709.33,309.74,NA,NA,NA,NA,NA,23.34,10.02,3.81,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 26,27,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.2,1623.01,1162.02,173140.77,196.89,NA,NA,NA,NA,NA,20.37,11.18,3.64,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 27,28,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080.31,2579.88,1719.07,300837.28,327.24,NA,NA,NA,NA,NA,23.36,10.99,3.41,GTY027 25C 8,Mito,Object,NA,1,685.81
GTY027 25C 8 01 m-50.csv,Mito 31,32,0.0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391.29,2181.07,1692.16,62609.94,213.91,NA,NA,NA,NA,NA,21.89,9.98,3.82,GTY027 25C 8,Mito,Object,NA,1,685.81
