filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
PSY109 25C 10 02 m-35.csv,113000000,585.59,230.27,PSY109 25C 10,2528162.6999999997,711.3592139531587,4.2313,542.22,8387343.495422862,601057.1562946169,0.07166239902093262,169.13921395315867,-35,25
PSY109 25C 10 02 m-50.csv,113000000,585.59,230.27,PSY109 25C 10,3263604.91,704.1426243194192,5.51,542.22,8387343.495422862,749301.8056605353,0.08933720266368536,161.92262431941913,-50,25
PSY109 25C 10 03 m-25.csv,125000000,622.31,238.99,PSY109 25C 10,2751203.55,740.7608128407574,4.4203,542.22,16075173.511379845,737053.7960863354,0.045850441089457884,198.54081284075733,-25,25
PSY109 25C 10 03 m-35.csv,125000000,622.31,238.99,PSY109 25C 10,3209608.4099999997,739.0182801315535,5.169,542.22,16075173.511379845,854329.6464264718,0.05314590513263696,196.7982801315535,-35,25
PSY109 25C 10 03 m-50.csv,125000000,622.31,238.99,PSY109 25C 10,4179095.0999999996,735.8787045252884,6.762,542.22,16075173.511379845,1099790.1738473165,0.06841544653118421,193.65870452528839,-50,25
PSY109 25C 10 04 m-25.csv,93692984,600.48,185.78,PSY109 25C 10,2967879.4,729.031505329787,4.8501,542.22,9090067.01940035,760942.7076509616,0.08371145185474761,186.811505329787,-25,25
PSY109 25C 10 04 m-35.csv,93692984,600.48,185.78,PSY109 25C 10,3372290,725.3870837099981,5.531,542.22,9090067.01940035,850841.6393717976,0.093601250414975,183.1670837099981,-35,25
PSY109 25C 10 04 m-50.csv,93692984,600.48,185.78,PSY109 25C 10,4216799.6899999995,717.8805714285716,7,542.22,9090067.01940035,1032690.0142773165,0.11360642469118347,175.66057142857153,-50,25
PSY109 25C 10 05 m-25.csv,79993328,590.03,161.43,PSY109 25C 10,1354831.24,728.8561555857077,2.2110000000000003,542.22,6481874.779541438,346562.97975980496,0.05346647251712608,186.63615558570768,-25,25
PSY109 25C 10 05 m-35.csv,79993328,590.03,161.43,PSY109 25C 10,1554010.48,724.2110078431373,2.55,542.22,6481874.779541438,389751.4655244814,0.06012943458189645,181.99100784313725,-35,25
PSY109 25C 10 05 m-50.csv,79993328,590.03,161.43,PSY109 25C 10,2004205.88,717.5281804511279,3.325,542.22,6481874.779541438,489543.71378180926,0.07552501867622351,175.3081804511279,-50,25
PSY109 25C 11 01 m-25.csv,121000000,609.5,236.79,PSY109 25C 11,1582509.25,762.2775028321736,2.4716,535.15,14785702.94784581,471460.76761568844,0.03188625994169439,227.1275028321736,-25,25
PSY109 25C 11 01 m-35.csv,121000000,609.5,236.79,PSY109 25C 11,1919777.78,774.7851381402759,2.9499,535.15,14785702.94784581,593684.1303434953,0.0401525806677992,239.6351381402759,-35,25
