filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY029 I 36C 15 03 m-35.csv,Mito 24,25,23.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.86,1158.39,651.03,12663279,122.25,NA,NA,NA,NA,NA,57.56,27.02,3.52,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,ROIs 1,1,287.4,446,788,588.38,142000000,42.49,193,1090,346.07,83532802,125.96,286.16,1260.57,581.62,140000000,132.2,15.34,5173.04,346.89,83730992,334.49,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,15,NA,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 3,4,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.02,775.82,699.28,12587.09,47.37,NA,NA,NA,NA,NA,59.49,24.61,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 4,5,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.67,828.28,783.63,10970.78,25.74,NA,NA,NA,NA,NA,60.19,25.01,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 5,6,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.08,944.64,847.45,18643.96,53.03,NA,NA,NA,NA,NA,59.64,25.21,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 6,7,0.0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.17,829.9,748.67,40428.06,34.82,NA,NA,NA,NA,NA,60.6,25.46,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 7,8,0.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.25,1021.33,928.75,25076.27,47.77,NA,NA,NA,NA,NA,59.12,26.27,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 8,9,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876.05,1091.33,1011.44,20228.79,67.02,NA,NA,NA,NA,NA,58.67,26.55,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 9,10,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.53,1046.7,927.21,58414.35,67.2,NA,NA,NA,NA,NA,59.8,26.6,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 10,11,0.0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.47,1050.36,970.6,30088.55,46.59,NA,NA,NA,NA,NA,58.8,26.96,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 11,12,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.75,1089.54,760.09,118574.43,145.06,NA,NA,NA,NA,NA,61.78,29.31,1.27,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 12,13,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.49,1260.57,972.59,143942.67,122.32,NA,NA,NA,NA,NA,59.91,31.08,0.983,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 24,25,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.8,642.59,601.22,6613.46,24.58,NA,NA,NA,NA,NA,59.63,27.03,5.37,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 26,27,42.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.86,1250.64,670.81,23857954,130.26,NA,NA,NA,NA,NA,57.65,27.07,3.54,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 28,29,0.0202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.41,770.85,716.24,12176.09,35.64,NA,NA,NA,NA,NA,54.95,27.35,6,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 29,30,0.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.16,861.63,694.85,29878.69,56.21,NA,NA,NA,NA,NA,56.97,29.21,6,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 03 m-50.csv,Mito 30,31,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.67,798.25,750.05,18751.16,25.92,NA,NA,NA,NA,NA,59.25,29.48,6,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-25.csv,ROIs 1,1,235.09,432,754,567.84,112000000,35.71,193,676,293.79,58006631,44.95,299.38,1047.98,566.55,112000000,101.14,61,3914.43,301.16,59462180,177.58,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,5,NA,522.62
GTY029 I 36C 15 04 m-25.csv,Mito 2,3,0.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.55,927.17,754.66,58863.72,72.72,NA,NA,NA,NA,NA,67.76,9.91,1.08,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-25.csv,Mito 3,4,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.2,919.73,754.77,78495.95,85.38,NA,NA,NA,NA,NA,64.45,10.8,1.1,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-25.csv,Mito 12,13,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.87,991.6,589.31,2109141,104.3,NA,NA,NA,NA,NA,65.73,10.3,2.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-25.csv,Mito 13,14,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.75,1027.61,607.76,895834.31,88.71,NA,NA,NA,NA,NA,68.07,13.86,2.95,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-25.csv,Mito 16,17,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.75,717.6,541.43,56308.71,67.71,NA,NA,NA,NA,NA,69.65,13.95,3.62,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-35.csv,ROIs 1,1,235.09,432,754,567.84,112000000,35.71,193,676,293.79,58006631,44.95,299.38,1047.98,566.55,112000000,101.14,61,3914.43,301.16,59462180,177.58,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,5,NA,522.62
GTY029 I 36C 15 04 m-35.csv,Mito 3,4,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.22,927.17,741.73,100875.94,76.75,NA,NA,NA,NA,NA,67.69,9.87,1.1,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-35.csv,Mito 4,5,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.98,919.73,730.61,135894.27,106.13,NA,NA,NA,NA,NA,64.46,10.79,1.1,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-35.csv,Mito 13,14,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.79,1030.65,595.56,2739566.75,106.13,NA,NA,NA,NA,NA,65.76,10.33,2.89,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-35.csv,Mito 14,15,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.75,1027.61,606.25,1120351,87.09,NA,NA,NA,NA,NA,68.08,13.86,2.96,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-35.csv,Mito 17,18,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.75,732.09,544.27,75108.67,70.36,NA,NA,NA,NA,NA,69.63,13.98,3.64,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-50.csv,ROIs 1,1,235.09,432,754,567.84,112000000,35.71,193,676,293.79,58006631,44.95,299.38,1047.98,566.55,112000000,101.14,61,3914.43,301.16,59462180,177.58,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,4,NA,522.62
GTY029 I 36C 15 04 m-50.csv,Mito 1,2,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.81,512.01,469.14,8444.51,20.17,NA,NA,NA,NA,NA,65.76,10.68,0.15,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-50.csv,Mito 2,3,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.42,932.32,689.97,269089.34,123.77,NA,NA,NA,NA,NA,64.47,10.79,1.06,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-50.csv,Mito 16,17,12.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.86,1047.98,609.27,6512469,105.76,NA,NA,NA,NA,NA,66.56,11.38,2.82,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 04 m-50.csv,Mito 27,28,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.87,711.15,622.88,14326.24,54.59,NA,NA,NA,NA,NA,65.03,10.12,6,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-25.csv,ROIs 1,1,218.09,441,756,577.01,106000000,37.86,187,451,253.58,46445652,22.17,262.22,1189.22,573.07,105000000,119.03,143.68,1220.77,252.59,46264128,54.19,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,4,NA,522.62
GTY029 I 36C 15 05 m-25.csv,Mito 8,9,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.27,1105.97,893.28,91114.05,112.28,NA,NA,NA,NA,NA,51.47,33.73,1.06,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-25.csv,Mito 9,10,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.74,971.24,789.02,45763.08,101.81,NA,NA,NA,NA,NA,52.5,33.86,1.31,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-25.csv,Mito 11,12,0.0726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.08,872.99,747.5,45597.26,73.2,NA,NA,NA,NA,NA,49.78,32.28,1.47,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-25.csv,Mito 15,16,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.52,630.13,519.72,9354.96,66.56,NA,NA,NA,NA,NA,52.27,33.58,2.85,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-35.csv,ROIs 1,1,218.09,441,756,577.01,106000000,37.86,187,451,253.58,46445652,22.17,262.22,1189.22,573.07,105000000,119.03,143.68,1220.77,252.59,46264128,54.19,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,5,NA,522.62
GTY029 I 36C 15 05 m-35.csv,Mito 2,3,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.63,1145.98,791.01,196170.02,208.44,NA,NA,NA,NA,NA,51.43,33.73,0.899,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-35.csv,Mito 9,10,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.62,962.46,876.54,14024.68,40.2,NA,NA,NA,NA,NA,50.89,33.41,0.9,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-35.csv,Mito 10,11,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.19,1052.82,799.98,89597.49,121.66,NA,NA,NA,NA,NA,52.49,33.85,1.31,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-35.csv,Mito 11,12,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.23,977.32,771.6,86419.7,91.59,NA,NA,NA,NA,NA,49.84,32.31,1.34,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-35.csv,Mito 15,16,0.0405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.52,707.87,536.99,18257.74,73.68,NA,NA,NA,NA,NA,52.26,33.61,2.89,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 15 05 m-50.csv,ROIs 1,1,218.09,441,756,577.01,106000000,37.86,187,451,253.58,46445652,22.17,262.22,1189.22,573.07,105000000,119.03,143.68,1220.77,252.59,46264128,54.19,NA,NA,NA,GTY029 I 36C 15,ROIs,Object,1,NA,522.62
GTY029 I 36C 15 05 m-50.csv,Mito 18,19,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.54,1177.94,738.15,1246735.63,198.54,NA,NA,NA,NA,NA,51.22,33.48,1.08,GTY029 I 36C 15,Mito,Object,NA,1,522.62
GTY029 I 36C 2 01 m-25.csv,ROIs 1,1,515.47,433,898,617.36,267000000,56.29,190,2015,414.74,180000000,198.7,112.17,4663.35,616.93,267000000,256.54,4.67,18230.13,437.88,190000000,711.02,NA,NA,NA,GTY029 I 36C 2,ROIs,Object,12,NA,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 1,2,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.76,1894.62,1083.52,270881.19,411.77,NA,NA,NA,NA,NA,41.72,44.15,1.11,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 2,3,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.09,2085.48,1212.3,292165.31,440.25,NA,NA,NA,NA,NA,40.79,43.56,1.1,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 3,4,0.0881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.77,1905.98,1249.51,92464.11,340.38,NA,NA,NA,NA,NA,38.7,45.08,1.19,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 4,5,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.94,1415.1,1239.22,13631.45,172.81,NA,NA,NA,NA,NA,40.88,45.09,0.955,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 5,6,0.0631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.33,2436.65,1274.79,67564.13,508.44,NA,NA,NA,NA,NA,40.28,45.3,1.09,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 6,7,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.85,1598.32,1049.97,115497.15,271.5,NA,NA,NA,NA,NA,36.27,41.52,1.49,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 7,8,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.95,2220.56,1030.45,374051.56,429.7,NA,NA,NA,NA,NA,40.11,42.97,2.29,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 9,10,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.92,2611.59,825.81,4635247.5,262.41,NA,NA,NA,NA,NA,38.52,44.52,3.17,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 11,12,0.0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.84,1429.37,726.4,39225.41,227.88,NA,NA,NA,NA,NA,38.5,42.95,2.6,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 12,13,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.96,2000.31,888.21,103031.96,405.45,NA,NA,NA,NA,NA,41.64,43.02,2.84,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 14,15,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.47,1075.48,619.58,59480.13,211.6,NA,NA,NA,NA,NA,39.69,47.03,3.05,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-25.csv,Mito 16,17,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,2794.53,951.2,4297533.5,377.73,NA,NA,NA,NA,NA,42.59,45.53,2.87,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,ROIs 1,1,515.47,433,898,617.36,267000000,56.29,190,2015,414.74,180000000,198.7,112.17,4663.35,616.93,267000000,256.54,4.67,18230.13,437.88,190000000,711.02,NA,NA,NA,GTY029 I 36C 2,ROIs,Object,11,NA,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 1,2,0.0893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.92,2436.65,1149.65,86224.1,521.63,NA,NA,NA,NA,NA,40.29,45.29,1.1,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 3,4,0.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.66,2085.48,1085.69,794724.94,440.25,NA,NA,NA,NA,NA,41.27,43.94,1.08,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 4,5,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.75,1777.05,1251.34,25026.74,271.53,NA,NA,NA,NA,NA,41.22,44.33,1.02,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 5,6,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,1952.53,1204.28,118019.04,369.39,NA,NA,NA,NA,NA,38.71,45.08,1.25,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 6,7,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.85,2570.98,1104.46,154624.5,420.28,NA,NA,NA,NA,NA,36.27,41.52,1.48,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 8,9,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.12,2220.56,996.32,406498.34,432.69,NA,NA,NA,NA,NA,40.11,42.96,2.3,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 9,10,7.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.92,2611.59,820.55,5317152,264.15,NA,NA,NA,NA,NA,38.5,44.48,3.14,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 11,12,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.95,1429.37,726.26,43575.85,247.33,NA,NA,NA,NA,NA,38.5,42.95,2.6,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 12,13,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.96,2000.31,852.49,112528.77,396.83,NA,NA,NA,NA,NA,41.64,43.01,2.86,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 13,14,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.47,1075.48,618.14,63667.94,211.52,NA,NA,NA,NA,NA,39.69,47.03,3.06,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-35.csv,Mito 15,16,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,2794.53,923.98,4778838,371.82,NA,NA,NA,NA,NA,42.59,45.54,2.88,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,ROIs 1,1,515.47,433,898,617.36,267000000,56.29,190,2015,414.74,180000000,198.7,112.17,4663.35,616.93,267000000,256.54,4.67,18230.13,437.88,190000000,711.02,NA,NA,NA,GTY029 I 36C 2,ROIs,Object,9,NA,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 1,2,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.85,349.41,295.16,3837.05,23.42,NA,NA,NA,NA,NA,41.26,43.9,0,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 2,3,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.39,2436.65,952.26,1463625.5,453.23,NA,NA,NA,NA,NA,41.2,44.15,1.03,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 4,5,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.67,2570.98,1120.66,211804.47,451.13,NA,NA,NA,NA,NA,36.26,41.52,1.45,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 6,7,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.91,2220.56,959.87,466496.59,435.22,NA,NA,NA,NA,NA,40.11,42.96,2.31,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 7,8,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.84,2611.59,813.93,6885056,273.43,NA,NA,NA,NA,NA,38.51,44.48,3.1,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 9,10,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.2,2000.31,821.1,150261.98,375.38,NA,NA,NA,NA,NA,41.64,43.02,2.88,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 10,11,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.95,1429.61,720.76,61264.89,262.48,NA,NA,NA,NA,NA,38.5,42.94,2.58,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 11,12,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.47,1149.68,616.05,83783.39,211.79,NA,NA,NA,NA,NA,39.69,47.03,3.06,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 01 m-50.csv,Mito 12,13,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.91,2794.53,882.37,5942757.5,358.99,NA,NA,NA,NA,NA,42.58,45.55,2.9,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-25.csv,ROIs 1,1,188.64,420,776,574.95,91086655,42.91,185,1116,298.54,47295427,78.19,176.79,1863.81,579.62,91825760,184.05,32.31,8093.66,315.19,49933636,292.23,NA,NA,NA,GTY029 I 36C 2,ROIs,Object,4,NA,508.09
GTY029 I 36C 2 02 m-25.csv,Mito 8,9,0.0631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.3,891.18,740.66,39254.9,84.1,NA,NA,NA,NA,NA,49.79,12.38,2.03,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-25.csv,Mito 10,11,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.04,1863.81,881.67,564267.63,257.44,NA,NA,NA,NA,NA,48.08,10.75,2.63,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-25.csv,Mito 13,14,0.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.22,1373.43,635.09,376611.03,148.22,NA,NA,NA,NA,NA,49.06,9.06,3.48,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-25.csv,Mito 15,16,0.0964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.62,1118.69,706.3,57210.57,169.26,NA,NA,NA,NA,NA,48.91,11.67,3.51,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-35.csv,ROIs 1,1,188.64,420,776,574.95,91086655,42.91,185,1116,298.54,47295427,78.19,176.79,1863.81,579.62,91825760,184.05,32.31,8093.66,315.19,49933636,292.23,NA,NA,NA,GTY029 I 36C 2,ROIs,Object,4,NA,508.09
GTY029 I 36C 2 02 m-35.csv,Mito 2,3,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.04,1533.59,1167.23,26846.32,253.81,NA,NA,NA,NA,NA,49.34,11.41,1.07,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-35.csv,Mito 7,8,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.33,1068.32,757.55,77269.73,107.11,NA,NA,NA,NA,NA,49.62,12.24,1.93,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-35.csv,Mito 10,11,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.22,1863.81,749.9,1211844.5,235.72,NA,NA,NA,NA,NA,48.6,9.89,3.06,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-35.csv,Mito 14,15,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.39,1118.69,690.77,69768.26,164.53,NA,NA,NA,NA,NA,48.87,11.64,3.48,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-50.csv,ROIs 1,1,188.64,420,776,574.95,91086655,42.91,185,1116,298.54,47295427,78.19,176.79,1863.81,579.62,91825760,184.05,32.31,8093.66,315.19,49933636,292.23,NA,NA,NA,GTY029 I 36C 2,ROIs,Object,3,NA,508.09
GTY029 I 36C 2 02 m-50.csv,Mito 3,4,0.0345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.45,1358.41,996.91,28910.42,201.25,NA,NA,NA,NA,NA,48.29,10.18,1.13,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-50.csv,Mito 5,6,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.5,1687.38,838.98,308745.25,246.11,NA,NA,NA,NA,NA,49.38,11.72,1.6,GTY029 I 36C 2,Mito,Object,NA,1,508.09
GTY029 I 36C 2 02 m-50.csv,Mito 8,9,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.22,1863.81,734.28,1905448,225.78,NA,NA,NA,NA,NA,48.64,9.99,3.08,GTY029 I 36C 2,Mito,Object,NA,1,508.09
